CRN,semester_code,studentID,course_code,credentialnum,letter_grade
1090,202102,530,C0197,13,A+
1009,202301,1275,C0106,26,B+
1150,202402,392,C0069,7,D-
1012,202403,4993,C0098,12,B-
1005,202003,521,C0038,33,I
1167,202201,2850,C0098,38,B
1072,202301,2576,C0195,8,C+
1089,202104,4458,C0119,34,C
1103,202503,3547,C0133,13,D
1137,202502,3909,C0197,32,A-
1119,202003,3403,C0043,14,A+
1012,202502,5000,C0147,38,A+
1121,202301,3062,C0118,28,D+
1160,202002,3901,C0189,18,B
1114,202101,1879,C0041,32,I
1132,202104,4449,C0074,40,C-
1105,202304,4414,C0048,31,D
1108,202504,3532,C0034,21,A-
1130,202303,3716,C0176,30,B-
1170,202101,534,C0160,3,B+
1000,202104,3634,C0123,39,I
1185,202002,1050,C0056,14,C+
1185,202204,1008,C0172,2,C
1139,202004,1181,C0152,14,C
1053,202303,641,C0153,13,B
1137,202303,963,C0142,25,C-
1111,202503,2548,C0123,29,A+
1083,202102,2379,C0052,8,C+
1096,202501,2595,C0102,6,D
1143,202202,3462,C0046,12,C+
1088,202101,4139,C0042,11,I
1129,202202,3691,C0083,27,A
1149,202304,4061,C0089,22,A-
1080,202202,1330,C0179,7,F
1011,202503,3772,C0147,27,A-
1047,202002,3423,C0018,7,C-
1038,202502,989,C0016,4,B
1170,202504,2036,C0057,18,D-
1056,202502,2101,C0200,31,F
1075,202203,3713,C0072,5,C
1132,202404,4549,C0163,32,B
1190,202104,4214,C0101,14,F
1131,202503,2028,C0014,33,A-
1055,202004,3642,C0121,21,C+
1199,202101,4947,C0033,10,C-
1168,202101,218,C0136,25,I
1134,202103,4892,C0175,9,B+
1104,202404,2502,C0180,38,A
1093,202201,4734,C0044,3,D+
1166,202401,3631,C0065,27,A-
1068,202502,3912,C0064,21,B-
1068,202002,3873,C0028,13,C-
1007,202201,496,C0023,26,A
1166,202001,509,C0137,15,D-
1174,202403,3175,C0093,22,B-
1048,202004,4728,C0063,40,F
1093,202503,4590,C0130,29,D+
1072,202103,2729,C0195,3,B-
1172,202202,1778,C0097,30,I
1151,202204,780,C0057,24,A-
1007,202301,1075,C0135,21,A-
1094,202103,1310,C0101,22,C+
1131,202501,3363,C0155,2,A-
1193,202103,378,C0078,16,F
1068,202101,3042,C0152,10,A+
1079,202003,2545,C0012,20,C
1029,202004,4230,C0133,19,F
1197,202004,3878,C0122,22,C
1127,202303,130,C0003,12,B+
1189,202301,1238,C0046,12,A-
1003,202202,1585,C0017,5,A-
1037,202103,3022,C0187,4,A
1032,202502,311,C0010,36,B
1095,202502,1607,C0068,22,B-
1018,202503,1497,C0051,10,F
1055,202502,3002,C0137,39,A-
1074,202101,928,C0010,6,F
1120,202002,4785,C0065,21,I
1122,202401,4891,C0131,20,C-
1090,202103,3129,C0113,15,B+
1121,202401,195,C0188,19,F
1116,202502,2846,C0141,34,D+
1032,202503,2111,C0017,15,C
1134,202302,514,C0159,8,A-
1170,202403,2641,C0052,24,B-
1096,202101,2486,C0023,19,A+
1134,202504,2005,C0004,12,A-
1177,202403,1349,C0040,17,C+
1033,202302,1762,C0032,20,C-
1172,202303,4056,C0180,19,A+
1003,202302,3898,C0067,3,C
1024,202003,2982,C0123,6,B-
1047,202302,4941,C0169,33,C+
1013,202003,4405,C0001,38,D-
1197,202302,3463,C0183,37,D
1135,202002,763,C0085,22,B-
1082,202203,926,C0075,33,B
1147,202404,1539,C0068,4,F
1031,202201,252,C0064,4,A+
1148,202302,3774,C0193,12,D
1057,202103,342,C0001,40,C-
1001,202301,610,C0180,8,D
1021,202204,3189,C0119,39,C
1148,202202,4192,C0131,4,B
1116,202001,1444,C0113,25,A-
1067,202002,1410,C0125,1,D
1125,202401,4197,C0014,34,D+
1017,202504,3973,C0153,26,B-
1036,202101,106,C0117,38,B+
1166,202202,1985,C0004,12,A-
1141,202202,3608,C0136,9,A
1188,202202,3242,C0031,15,C-
1015,202504,2492,C0182,18,A-
1088,202404,4723,C0109,40,B+
1074,202001,2861,C0176,3,A-
1197,202403,4327,C0070,34,A
1159,202002,4139,C0179,4,A
1185,202503,262,C0075,34,D
1030,202504,1231,C0106,34,B
1010,202101,775,C0124,30,C-
1081,202503,3700,C0164,39,C+
1149,202103,1456,C0069,26,A-
1028,202304,2886,C0030,31,B+
1129,202202,3418,C0095,36,D+
1028,202204,2797,C0099,16,D
1095,202501,2298,C0150,12,C+
1029,202103,4232,C0117,21,C
1030,202004,4591,C0200,3,I
1030,202503,3067,C0039,31,A-
1073,202204,2763,C0173,9,F
1052,202201,3319,C0046,10,D+
1105,202003,1571,C0196,17,D
1050,202003,1010,C0097,31,A-
1042,202102,104,C0193,37,B+
1105,202004,4734,C0151,12,B-
1149,202502,3454,C0094,9,C+
1130,202501,4757,C0126,18,C+
1050,202203,1055,C0109,6,B+
1086,202303,4,C0006,15,I
1141,202201,2402,C0177,15,D-
1093,202003,3270,C0021,22,D-
1111,202102,2862,C0012,37,F
1029,202102,2004,C0138,22,A+
1026,202304,3591,C0117,1,D-
1026,202302,1353,C0043,24,C
1114,202003,2847,C0145,28,A-
1014,202002,546,C0044,33,C
1131,202304,4889,C0119,3,A+
1049,202002,4670,C0123,2,D-
1084,202104,3389,C0127,31,D-
1054,202201,170,C0046,11,B+
1010,202503,1159,C0082,22,C+
1164,202004,2317,C0009,20,D+
1118,202003,3708,C0159,27,D-
1145,202101,2874,C0032,12,A+
1108,202404,745,C0052,23,A
1057,202104,2306,C0188,31,D+
1044,202304,2890,C0136,28,D
1170,202403,930,C0126,10,B+
1188,202201,2400,C0058,10,I
1101,202404,1015,C0017,24,D
1087,202002,70,C0182,22,A-
1185,202101,3316,C0154,27,D-
1102,202203,3450,C0138,7,A+
1049,202003,1336,C0040,35,A+
1175,202502,3402,C0197,39,C+
1040,202104,3991,C0032,33,C-
1186,202303,1961,C0104,2,D
1123,202101,1251,C0200,23,A-
1008,202103,3147,C0135,2,D-
1074,202501,1922,C0090,26,A
1009,202501,3106,C0149,23,B-
1115,202003,3710,C0182,8,C-
1053,202004,4782,C0032,15,C
1110,202102,1089,C0089,37,B+
1132,202404,4878,C0071,13,C+
1013,202004,4215,C0071,19,I
1030,202403,1852,C0104,27,A
1118,202401,3846,C0150,15,I
1030,202401,665,C0160,22,I
1166,202001,219,C0149,6,B+
1194,202201,2170,C0006,9,I
1173,202504,1255,C0156,30,F
1088,202202,1381,C0074,37,B-
1135,202501,714,C0011,12,B
1195,202002,4430,C0030,11,A-
1131,202104,2411,C0096,32,D+
1198,202101,2475,C0091,30,A-
1079,202504,724,C0039,19,A
1123,202004,4895,C0123,8,C+
1067,202101,69,C0119,28,F
1081,202404,3990,C0043,17,F
1184,202002,2766,C0081,22,B
1161,202004,1918,C0087,26,D+
1093,202303,3395,C0118,16,D+
1130,202203,2073,C0178,5,B-
1013,202502,1700,C0119,26,B-
1066,202302,2448,C0132,28,D-
1135,202401,1235,C0172,35,C-
1131,202401,4868,C0027,16,D-
1054,202501,1984,C0179,2,D
1155,202204,3699,C0187,21,A+
1055,202103,4261,C0168,30,B+
1081,202304,3440,C0001,31,D
1115,202504,3909,C0080,19,A-
1103,202202,3387,C0022,25,D+
1162,202301,4743,C0063,36,F
1102,202302,688,C0184,40,A-
1055,202502,2759,C0098,15,I
1025,202504,573,C0177,22,D
1081,202503,185,C0197,2,B+
1134,202204,1940,C0130,14,A-
1060,202104,1224,C0068,31,F
1196,202001,2158,C0123,7,A-
1079,202304,2220,C0117,1,B-
1083,202203,1477,C0077,5,A+
1156,202203,1335,C0072,20,A
1080,202202,4843,C0140,30,B-
1162,202103,1009,C0148,2,B-
1105,202302,3001,C0179,13,A
1020,202004,4257,C0167,37,F
1042,202402,2347,C0063,31,C-
1060,202402,3108,C0056,7,C+
1135,202502,3021,C0038,21,A+
1064,202103,465,C0109,24,C-
1101,202001,2199,C0039,7,C
1009,202401,373,C0039,39,C+
1053,202403,2772,C0059,3,I
1111,202403,1972,C0092,25,B+
1107,202503,2338,C0017,18,A-
1079,202301,3110,C0199,17,F
1180,202501,1837,C0072,33,B+
1163,202002,2951,C0194,22,C-
1001,202103,1517,C0179,2,C
1147,202503,399,C0149,14,I
1126,202402,2355,C0050,27,F
1121,202302,436,C0167,15,B-
1047,202303,3716,C0185,23,A+
1069,202002,1145,C0062,18,B-
1161,202301,2104,C0130,3,C+
1196,202402,4759,C0176,34,D+
1132,202403,690,C0175,13,B
1194,202304,831,C0093,24,I
1106,202504,1600,C0192,37,B-
1038,202301,3988,C0165,9,B+
1131,202302,2626,C0167,40,B-
1181,202502,3057,C0075,32,D
1052,202003,2550,C0140,11,B+
1013,202502,3802,C0005,32,B-
1095,202201,1869,C0043,33,D-
1102,202002,1172,C0142,6,F
1004,202002,1290,C0190,34,D+
1188,202102,4797,C0088,4,B
1188,202204,3997,C0084,14,F
1180,202503,537,C0021,33,B
1088,202004,3523,C0171,3,D
1020,202001,1048,C0104,39,C
1026,202104,2239,C0182,30,A
1007,202003,1364,C0119,37,B
1072,202401,3277,C0141,31,A+
1124,202001,3399,C0133,40,F
1163,202201,3168,C0122,14,A-
1148,202504,914,C0071,7,D
1107,202203,175,C0140,14,C
1012,202502,1245,C0194,13,B-
1057,202103,3849,C0106,5,C
1022,202002,97,C0064,39,C
1154,202504,4173,C0142,19,B-
1027,202204,4357,C0142,7,I
1197,202403,83,C0097,5,C-
1184,202101,4733,C0120,34,I
1133,202503,521,C0180,1,C+
1144,202203,2795,C0194,10,D-
1195,202103,1079,C0180,21,C+
1061,202203,4742,C0116,1,A-
1032,202504,2355,C0100,16,D
1059,202504,1039,C0180,38,A
1149,202504,4443,C0061,25,D-
1055,202103,4885,C0130,8,I
1046,202203,4640,C0151,8,B
1167,202001,2457,C0057,11,C-
1022,202202,1934,C0164,17,C-
1106,202502,749,C0013,10,B+
1179,202301,3574,C0112,22,A-
1197,202302,1616,C0160,9,D-
1192,202302,4991,C0132,11,B
1083,202402,2587,C0011,11,B+
1102,202402,4420,C0132,33,A+
1134,202403,2605,C0058,21,I
1163,202204,4231,C0113,32,B+
1068,202503,2973,C0004,16,B+
1143,202101,2748,C0144,15,A-
1026,202004,4019,C0078,32,A-
1104,202104,4999,C0162,3,A-
1099,202103,3103,C0046,26,I
1053,202502,4294,C0163,17,B+
1178,202201,4115,C0193,21,I
1051,202404,1303,C0044,3,I
1084,202502,3313,C0172,23,B
1026,202002,1199,C0110,1,A-
1010,202002,2801,C0166,11,A-
1036,202201,1055,C0184,26,B-
1046,202203,957,C0096,23,C
1025,202303,2785,C0095,24,A+
1034,202201,3350,C0014,8,B-
1016,202103,1558,C0195,40,B+
1160,202304,2376,C0191,14,C
1073,202004,670,C0092,13,C
1082,202403,967,C0019,36,I
1024,202001,1455,C0101,21,A-
1137,202501,1290,C0041,36,I
1145,202404,1797,C0196,1,D+
1104,202003,224,C0165,16,A
1082,202402,2048,C0031,16,A-
1195,202104,1007,C0036,18,F
1035,202504,1467,C0063,34,A
1189,202504,2191,C0051,30,A
1098,202504,3981,C0034,38,D+
1028,202403,2539,C0121,26,F
1093,202001,991,C0061,31,D
1143,202001,3609,C0144,4,A
1152,202102,1489,C0192,27,D
1053,202204,2648,C0030,19,D+
1003,202202,3184,C0004,8,F
1191,202104,2102,C0015,21,C-
1008,202401,2351,C0118,13,B-
1041,202503,482,C0090,13,D+
1071,202401,1284,C0111,25,C
1134,202503,407,C0049,38,A-
1029,202502,4218,C0080,20,D
1013,202201,3916,C0073,17,I
1011,202104,874,C0090,15,B-
1118,202201,4103,C0088,2,A-
1164,202101,4396,C0176,1,D+
1072,202502,3706,C0028,25,A+
1134,202003,4838,C0007,20,C
1072,202401,3644,C0041,38,C-
1184,202002,4917,C0169,19,B+
1080,202002,1774,C0024,24,C-
1027,202402,2980,C0068,27,A+
1084,202303,1388,C0184,40,A
1178,202502,372,C0183,23,A-
1183,202004,2336,C0119,9,D
1074,202104,4189,C0160,7,A
1080,202401,1937,C0064,15,B
1052,202502,4799,C0008,27,D+
1026,202003,1565,C0143,9,F
1191,202203,2747,C0052,39,A-
1067,202104,1358,C0048,12,D-
1131,202002,4494,C0177,8,F
1192,202102,3000,C0008,2,A
1005,202301,4347,C0030,9,A-
1045,202204,712,C0017,23,D-
1030,202102,1710,C0183,3,B
1117,202302,4591,C0141,20,C
1082,202001,3226,C0092,21,D+
1143,202001,2629,C0023,11,D+
1150,202303,3050,C0141,38,B-
1165,202203,3890,C0156,38,B
1047,202403,559,C0090,3,C-
1173,202404,4078,C0095,34,B-
1121,202301,644,C0107,35,F
1069,202004,1927,C0111,20,D-
1127,202504,3860,C0047,34,C
1082,202503,2169,C0117,28,C-
1078,202103,1644,C0180,8,B-
1179,202304,941,C0086,15,A+
1192,202303,4732,C0137,35,F
1103,202004,2570,C0120,21,A-
1063,202304,1508,C0121,31,B-
1141,202003,4946,C0026,4,B
1077,202302,3432,C0167,37,C
1086,202503,605,C0052,38,D+
1122,202101,2513,C0049,13,C+
1110,202401,2462,C0192,28,F
1040,202201,4363,C0118,5,B
1031,202401,1133,C0147,34,A+
1197,202104,1612,C0064,5,A+
1010,202203,2926,C0094,10,D-
1131,202401,4873,C0118,7,C
1181,202403,3646,C0045,17,D
1136,202503,2315,C0011,17,C+
1043,202203,2382,C0143,16,D-
1106,202004,2017,C0088,4,A-
1155,202102,3734,C0035,1,C
1037,202304,4383,C0186,25,C+
1186,202504,280,C0078,8,B
1068,202102,2027,C0142,34,B
1104,202402,3992,C0157,16,A
1127,202302,1175,C0143,1,A+
1087,202404,589,C0052,18,B+
1138,202502,3347,C0133,18,A-
1130,202504,2600,C0168,3,C+
1089,202403,3368,C0100,21,D-
1103,202001,670,C0034,38,C
1070,202103,3131,C0065,12,C-
1177,202401,487,C0078,40,A-
1020,202301,2141,C0016,18,A+
1040,202303,2704,C0154,22,I
1063,202104,711,C0072,9,C+
1145,202204,4355,C0163,27,C
1129,202101,2277,C0064,4,C
1051,202304,3998,C0076,9,A+
1076,202401,2686,C0153,39,A+
1035,202402,3743,C0128,17,C-
1070,202003,1975,C0066,7,B
1144,202501,4473,C0018,1,B+
1133,202502,3939,C0017,4,A
1159,202304,4574,C0114,11,B+
1068,202503,1280,C0183,8,D-
1103,202504,3027,C0067,3,B
1117,202402,3113,C0116,2,B-
1197,202004,1796,C0135,14,D-
1040,202302,1833,C0189,30,F
1095,202303,2335,C0188,34,C+
1020,202201,1811,C0173,25,D+
1137,202401,2683,C0146,38,D+
1133,202403,2469,C0123,14,D-
1086,202401,1701,C0161,29,C
1049,202003,61,C0049,29,D+
1004,202501,4938,C0180,5,I
1118,202403,2541,C0180,34,I
1034,202401,3947,C0049,25,A-
1134,202504,1175,C0145,35,D
1062,202201,1942,C0119,15,D+
1024,202402,560,C0080,12,C+
1166,202201,4608,C0157,4,D+
1122,202404,615,C0035,4,D+
1096,202302,4048,C0108,7,B-
1001,202402,3138,C0038,29,B
1182,202202,4143,C0091,12,C
1013,202103,3243,C0039,20,D-
1136,202301,1089,C0042,14,D-
1108,202502,2484,C0109,38,B+
1193,202202,798,C0136,22,F
1106,202303,2951,C0136,30,A+
1110,202401,2740,C0104,2,D
1040,202002,2706,C0062,23,B-
1140,202103,4809,C0154,18,B-
1043,202202,4002,C0172,5,B
1005,202203,3435,C0188,7,A-
1173,202001,2508,C0124,24,D+
1194,202202,666,C0096,14,A-
1180,202002,4007,C0084,10,A
1164,202404,4676,C0088,30,B+
1179,202304,1497,C0183,7,A+
1058,202003,3617,C0079,15,B-
1081,202503,4511,C0089,31,C+
1120,202501,4135,C0119,3,A
1108,202001,40,C0122,28,B+
1100,202304,4288,C0062,38,A-
1111,202501,2133,C0049,5,B+
1126,202501,4514,C0111,11,C-
1162,202004,2007,C0110,19,A
1130,202104,621,C0006,39,I
1140,202501,3146,C0188,3,B
1040,202201,100,C0060,38,C-
1078,202101,2227,C0098,24,B+
1189,202103,4497,C0200,23,D+
1116,202501,937,C0103,3,D-
1086,202202,4546,C0196,37,F
1108,202203,2872,C0114,13,A-
1045,202201,3363,C0002,25,D-
1085,202004,3185,C0015,16,B
1179,202201,3083,C0111,18,B-
1011,202301,494,C0177,1,F
1079,202301,2625,C0186,1,B+
1182,202401,2636,C0031,6,C+
1084,202202,2115,C0097,30,I
1172,202401,2415,C0086,18,B+
1182,202402,4224,C0026,26,C+
1060,202503,355,C0173,20,A+
1124,202402,2944,C0148,37,A
1155,202102,2828,C0069,25,B+
1158,202501,2444,C0095,18,I
1192,202203,641,C0182,6,D
1070,202203,826,C0119,2,A-
1185,202301,3558,C0057,3,B
1073,202202,301,C0147,30,C-
1003,202501,409,C0057,18,A-
1085,202301,1146,C0142,37,D-
1009,202003,2378,C0164,37,I
1186,202304,3255,C0133,13,B
1091,202301,1052,C0103,28,I
1138,202502,470,C0160,39,F
1078,202404,119,C0141,39,A
1187,202504,2544,C0095,17,A
1164,202501,245,C0101,22,B+
1037,202201,1390,C0013,6,C+
1118,202103,1257,C0139,3,D-
1046,202102,1511,C0131,37,A
1004,202501,4038,C0023,2,A+
1044,202404,4733,C0056,11,C-
1120,202001,2192,C0024,2,D+
1172,202201,3,C0107,15,D+
1035,202204,4461,C0015,4,C-
1062,202103,669,C0013,18,C-
1192,202002,539,C0043,10,A-
1154,202303,3982,C0045,5,C
1034,202204,2428,C0085,2,F
1113,202203,2011,C0182,18,I
1145,202004,4837,C0120,18,D
1197,202101,4872,C0007,39,D+
1022,202304,3491,C0012,7,F
1102,202301,1022,C0062,35,A
1135,202301,224,C0021,3,C-
1001,202104,3945,C0094,2,C+
1111,202204,3749,C0159,14,D
1119,202202,3608,C0186,4,C+
1091,202501,4410,C0083,22,D
1176,202204,1226,C0127,14,F
1151,202102,1324,C0158,8,B+
1168,202504,1183,C0195,28,D-
1116,202301,860,C0122,4,C-
1036,202401,365,C0164,32,C
1034,202203,4611,C0200,34,C
1120,202101,2525,C0074,2,D+
1029,202504,3823,C0059,33,A-
1055,202104,728,C0012,33,C
1036,202302,213,C0067,10,B
1028,202501,3197,C0050,34,I
1108,202003,3448,C0118,35,C-
1043,202103,4028,C0064,30,A+
1059,202003,476,C0065,30,C+
1135,202504,2508,C0139,5,I
1160,202304,1784,C0047,27,B-
1064,202101,4392,C0151,23,B
1057,202104,827,C0084,13,F
1178,202202,4157,C0015,3,C-
1189,202002,1681,C0137,25,B
1129,202503,791,C0122,28,D
1043,202103,1714,C0195,12,B+
1197,202101,1968,C0181,3,A
1179,202302,1770,C0132,19,B+
1070,202104,1547,C0106,25,I
1088,202103,1906,C0042,1,A+
1100,202301,2544,C0071,25,D
1033,202004,2978,C0140,33,C-
1153,202301,2480,C0171,21,B+
1140,202503,1573,C0177,5,I
1066,202404,2624,C0168,1,A-
1057,202303,2070,C0159,14,F
1175,202101,236,C0040,20,D-
1135,202302,4210,C0192,33,A-
1025,202301,4387,C0142,29,C-
1043,202502,4726,C0064,19,A-
1132,202203,2948,C0016,40,F
1082,202003,4745,C0149,9,C-
1111,202402,1720,C0138,34,A-
1083,202003,1425,C0171,7,C
1189,202101,1240,C0113,39,I
1175,202303,3932,C0016,4,A
1048,202503,390,C0165,8,B-
1005,202403,3209,C0112,35,B
1195,202501,4799,C0185,17,A-
1162,202004,3550,C0090,32,D+
1137,202002,565,C0130,32,C
1141,202402,4789,C0052,14,D+
1062,202003,4708,C0133,20,B-
1180,202404,2721,C0078,8,D+
1165,202502,1603,C0091,3,C
1070,202304,84,C0090,9,B-
1142,202104,3690,C0106,8,A-
1081,202204,352,C0022,40,B+
1016,202504,2846,C0142,4,B-
1030,202403,3671,C0013,35,B-
1099,202104,2352,C0030,25,C-
1074,202202,2234,C0003,31,B-
1171,202504,1237,C0116,2,I
1068,202203,1417,C0016,19,A+
1147,202104,9,C0050,2,B
1039,202101,4781,C0106,34,C+
1078,202403,3074,C0180,19,A
1066,202102,4444,C0146,19,A-
1000,202103,1194,C0159,26,D+
1163,202302,3107,C0006,38,B-
1012,202501,2332,C0057,9,B
1043,202204,4977,C0045,25,A
1067,202404,2802,C0027,11,D-
1172,202403,1829,C0188,35,B-
1066,202002,4806,C0125,10,C+
1198,202504,4873,C0059,15,B+
1199,202204,4803,C0036,20,C
1009,202002,584,C0036,6,A-
1117,202404,1375,C0142,20,A-
1018,202202,2015,C0034,17,B+
1182,202503,3408,C0184,31,C+
1099,202302,3667,C0119,11,B
1085,202501,9,C0069,37,C+
1195,202502,25,C0119,39,D+
1113,202002,3186,C0084,20,C
1148,202104,501,C0002,14,F
1017,202402,4574,C0068,2,I
1001,202302,1545,C0121,6,D-
1015,202501,4382,C0180,14,B
1047,202401,682,C0149,32,C
1157,202302,1477,C0123,6,D+
1121,202503,3932,C0063,24,B-
1126,202201,516,C0199,36,A+
1199,202501,1114,C0028,35,C
1138,202203,4336,C0094,5,F
1025,202001,134,C0199,20,A+
1021,202301,453,C0065,2,C+
1079,202201,4532,C0006,32,D+
1096,202004,1616,C0197,3,I
1028,202101,3644,C0193,16,B+
1025,202002,1285,C0182,19,D
1124,202201,4212,C0147,26,A
1098,202101,3599,C0197,27,A-
1033,202403,867,C0127,4,I
1077,202201,4815,C0100,18,D+
1032,202402,239,C0164,8,B-
1108,202103,2934,C0060,29,A
1192,202401,2830,C0013,6,I
1151,202403,1698,C0182,16,B
1162,202301,2882,C0140,6,D
1102,202104,1389,C0167,35,I
1099,202004,3736,C0151,15,C
1087,202102,3925,C0052,33,D+
1007,202502,2452,C0006,7,D-
1168,202201,1285,C0174,6,D
1068,202501,455,C0141,34,C+
1124,202002,3474,C0054,7,C+
1141,202402,4466,C0035,36,B-
1045,202202,4712,C0070,40,A
1080,202301,4023,C0069,39,C
1036,202204,1214,C0123,6,B+
1079,202101,618,C0013,20,D
1030,202104,808,C0167,27,A-
1054,202202,604,C0115,20,C-
1188,202101,3126,C0003,8,C-
1072,202403,3320,C0078,21,B-
1125,202103,653,C0013,6,D+
1138,202103,2440,C0200,35,C+
1027,202403,1180,C0145,6,A
1159,202201,1943,C0034,24,A+
1022,202001,871,C0140,28,C-
1180,202404,3692,C0023,11,D+
1096,202503,821,C0006,6,F
1018,202102,448,C0031,21,D+
1162,202403,2387,C0142,40,F
1086,202504,4936,C0186,20,C
1073,202201,2238,C0014,12,C+
1023,202504,361,C0138,8,I
1055,202201,679,C0122,30,D-
1096,202103,99,C0101,39,D
1167,202101,4779,C0064,26,C-
1090,202103,3606,C0011,20,D-
1110,202301,1387,C0175,27,A+
1188,202503,4872,C0104,7,B-
1079,202403,2421,C0098,6,A
1152,202304,4072,C0008,11,D-
1114,202101,2480,C0184,24,A
1000,202004,3428,C0196,20,C
1055,202501,4911,C0156,11,I
1170,202403,1077,C0072,1,D-
1128,202401,2285,C0034,21,I
1110,202204,1723,C0041,12,D-
1104,202002,4585,C0041,15,A-
1070,202402,905,C0176,29,A-
1143,202003,4824,C0156,30,B+
1195,202004,2395,C0163,10,C
1008,202303,817,C0182,38,D+
1199,202504,4132,C0198,17,D+
1142,202304,957,C0126,13,B
1140,202001,4088,C0141,6,D-
1117,202001,170,C0107,17,D
1036,202402,3393,C0014,11,F
1137,202504,2410,C0007,18,D-
1077,202502,3477,C0058,27,D-
1126,202101,2087,C0134,3,D
1142,202004,1101,C0081,38,I
1134,202203,4062,C0073,17,B-
1180,202302,4652,C0169,1,D-
1194,202201,1909,C0090,26,D-
1017,202102,1306,C0067,32,C-
1026,202502,1827,C0184,21,B-
1170,202002,1859,C0158,37,D+
1172,202202,3413,C0104,21,B
1171,202302,3807,C0140,35,A+
1075,202501,3187,C0029,37,C-
1168,202503,3952,C0152,22,D+
1073,202102,2781,C0161,35,F
1070,202201,795,C0123,32,A+
1144,202502,4020,C0029,25,C+
1166,202304,2411,C0170,37,A+
1062,202302,2819,C0018,34,B
1179,202103,294,C0027,16,C
1120,202403,3082,C0151,24,C+
1152,202201,4969,C0004,31,I
1059,202202,1926,C0047,12,C-
1033,202304,2184,C0010,35,C
1129,202403,754,C0194,21,B
1066,202401,1296,C0001,35,I
1020,202002,3445,C0163,32,C-
1181,202502,1198,C0075,40,C-
1174,202501,2986,C0066,13,A
1113,202502,4229,C0195,10,B-
1116,202101,3194,C0075,30,D-
1048,202503,503,C0023,24,B
1004,202104,2025,C0079,19,F
1193,202201,3729,C0164,39,A
1161,202301,4682,C0115,3,F
1158,202501,3629,C0174,10,C-
1082,202301,2187,C0119,12,A-
1122,202103,1315,C0064,37,D+
1147,202402,4280,C0189,2,A+
1148,202501,1679,C0131,6,D-
1102,202202,2201,C0101,30,D
1097,202402,3834,C0074,26,C+
1126,202102,380,C0140,13,B+
1126,202004,440,C0068,28,A-
1098,202504,517,C0123,38,A
1092,202004,4282,C0157,26,A+
1183,202204,3653,C0051,30,A+
1043,202201,3043,C0059,5,D+
1122,202502,4125,C0163,24,C
1172,202203,1775,C0050,32,F
1077,202203,1452,C0129,40,A-
1178,202203,2287,C0093,33,D
1177,202103,4172,C0132,9,D+
1126,202101,4895,C0076,12,C-
1007,202303,1525,C0183,39,D+
1034,202401,4941,C0146,35,A-
1167,202104,1067,C0057,19,D-
1071,202504,4290,C0031,3,B+
1005,202503,4477,C0173,13,D
1048,202102,3125,C0067,20,A+
1027,202503,4734,C0096,36,C-
1161,202004,1411,C0024,28,B+
1035,202003,197,C0099,36,I
1191,202101,683,C0153,5,A
1174,202202,2861,C0096,18,I
1128,202201,3775,C0127,11,B
1079,202301,2768,C0118,3,C+
1094,202404,3454,C0148,38,B+
1196,202304,4437,C0084,34,D
1091,202304,750,C0063,2,F
1034,202401,4249,C0169,31,D
1193,202001,2255,C0104,17,B-
1101,202503,660,C0069,9,D
1183,202503,3144,C0162,26,F
1005,202204,1933,C0054,23,D-
1010,202402,120,C0028,8,B-
1002,202101,3052,C0151,37,B+
1035,202403,1240,C0185,37,C+
1167,202203,2546,C0084,38,A+
1055,202301,67,C0108,10,C+
1027,202004,3963,C0155,34,I
1131,202504,2038,C0191,7,A
1089,202401,2192,C0191,25,D
1121,202204,433,C0181,17,A+
1053,202302,4190,C0100,17,B
1057,202203,4410,C0105,37,A
1042,202501,816,C0014,13,A-
1039,202301,3688,C0122,38,D
1167,202302,3086,C0137,39,C-
1056,202001,2694,C0067,26,I
1192,202003,713,C0146,34,C-
1038,202402,233,C0075,17,A-
1085,202102,2242,C0129,11,A+
1114,202404,2609,C0088,17,C
1190,202303,1622,C0096,13,D-
1048,202303,2384,C0019,26,D-
1105,202501,1897,C0174,21,A
1100,202103,4832,C0167,20,A-
1197,202003,4537,C0069,22,A-
1014,202501,645,C0133,13,B-
1083,202501,2708,C0160,19,A
1166,202203,4838,C0139,7,F
1163,202002,2700,C0096,36,A
1094,202402,3792,C0046,9,B+
1085,202502,2547,C0163,40,B+
1080,202502,4243,C0194,5,D+
1100,202102,2428,C0146,31,C+
1071,202304,2358,C0155,27,A
1023,202303,2778,C0013,23,D
1158,202003,254,C0044,19,B-
1007,202102,4705,C0144,31,I
1188,202402,1388,C0167,16,A+
1192,202301,2351,C0158,28,A
1199,202302,240,C0022,32,D
1028,202104,2613,C0185,40,C
1113,202104,2242,C0078,24,A+
1094,202204,2210,C0131,33,D-
1086,202404,3088,C0121,38,D
1161,202304,1370,C0200,5,D
1180,202303,1076,C0029,2,B-
1120,202504,3916,C0068,17,B-
1167,202303,3984,C0120,13,A-
1165,202002,2437,C0089,6,B-
1078,202202,2923,C0074,34,B
1071,202004,2736,C0120,31,D
1153,202103,339,C0048,18,B
1188,202201,2394,C0192,25,B
1103,202104,4401,C0146,26,C-
1186,202302,2134,C0102,18,A
1055,202102,3168,C0019,6,C
1021,202002,578,C0162,19,A+
1131,202502,1726,C0114,27,A+
1189,202103,549,C0144,34,C+
1076,202103,2461,C0055,16,C-
1047,202504,2940,C0001,23,F
